date,count,rain,dust,temp,holiday,user,week
2019-05-21,80599,0.0,52.97826086956522,17.2,0.0,3595,1
2019-05-22,80735,0.0,57.80434782608695,19.5,0.0,3488,2
2019-05-23,78504,0.0,75.23913043478261,22.1,0.0,3290,3
2019-05-24,77190,0.0,85.0,24.2,0.0,3506,4
2019-05-25,75791,0.0,86.21739130434781,23.4,0.0,5715,5
2019-05-26,74327,0.0,40.71739130434783,24.5,0.0,6237,6
2019-05-27,30670,7.1,23.695652173913047,17.8,0.0,1456,0
2019-05-28,83654,0.0,23.5,18.1,0.0,3452,1
2019-05-29,83496,0.0,49.97826086956522,20.3,0.0,3213,2
2019-05-30,73814,0.0,48.02,19.6,0.0,2724,3
2019-05-31,83765,0.0,21.86,19.1,0.0,3524,4
2019-06-01,79878,0.0,36.34,18.9,0.0,5874,5
2019-06-02,77091,0.0,38.94,21.1,0.0,5877,6
2019-06-03,82911,0.0,40.92,23.1,0.0,3407,0
2019-06-04,83576,0.0,30.6,22.6,0.0,3005,1
2019-06-05,81515,0.0,53.979591836734684,23.0,0.0,3184,2
2019-06-06,36945,7.9,62.72340425531914,21.2,1.0,2316,3
2019-06-07,54701,35.3,13.48936170212766,20.0,0.0,2923,4
2019-06-08,83736,0.0,26.085106382978722,21.9,0.0,5916,5
2019-06-09,60371,2.5,39.91489361702128,21.6,0.0,3697,6
2019-06-10,63032,9.5,11.48936170212766,18.4,0.0,2467,0
2019-06-11,85776,0.0,13.531914893617019,20.5,0.0,3383,1
2019-06-12,83506,0.0,32.680851063829785,21.5,0.0,2995,2
2019-06-13,81540,0.0,31.818181818181817,23.0,0.0,2944,3
2019-06-14,85533,0.0,35.06818181818182,23.0,0.0,3312,4
2019-06-15,71883,2.1,37.11363636363637,21.9,0.0,4382,5
2019-06-16,81803,0.0,17.045454545454547,22.0,0.0,6425,6
2019-06-17,86987,0.0,25.22727272727273,21.7,0.0,3610,0
2019-06-18,42393,13.8,33.02272727272727,20.8,0.0,1625,1
2019-06-19,79958,0.2,34.04545454545455,21.4,0.0,2707,2
2019-06-20,88226,0.0,29.363636363636363,22.7,0.0,3235,3
2019-06-21,81089,0.2,28.65909090909091,22.1,0.0,2952,4
2019-06-22,85728,0.0,12.840909090909092,24.2,0.0,5830,5
2019-06-23,79269,0.0,12.590909090909092,25.0,0.0,5721,6
2019-06-24,88432,0.0,22.681818181818183,25.2,0.0,3892,0
2019-06-25,88096,0.0,33.34090909090909,25.6,0.0,3384,1
2019-06-26,81274,0.0,35.58139534883721,25.5,0.0,2484,2
2019-06-27,79234,1.4,21.022727272727273,25.5,0.0,2635,3
2019-06-28,77056,0.0,41.61363636363637,24.7,0.0,2566,4
2019-06-29,67346,1.5,25.63636363636364,23.1,0.0,3734,5
2019-06-30,74994,0.0,32.56818181818182,23.9,0.0,4311,6
2019-07-01,92814,0.0,35.13636363636363,23.9,0.0,3834,0
2019-07-02,94783,0.0,30.88372093023256,24.4,0.0,3508,1
2019-07-03,94773,0.0,33.395348837209305,24.1,0.0,3318,2
2019-07-04,90397,0.0,32.06976744186046,25.4,0.0,3255,3
2019-07-05,83994,0.0,36.04651162790697,27.6,0.0,2912,4
2019-07-06,70246,0.0,31.744186046511633,29.7,0.0,3584,5
2019-07-07,75116,0.0,18.372093023255815,26.7,0.0,4350,6
2019-07-08,93609,0.0,10.72093023255814,25.1,0.0,3697,0
2019-07-09,95859,0.0,11.55813953488372,25.0,0.0,3491,1
2019-07-10,43842,8.5,11.069767441860463,22.7,0.0,1549,2
2019-07-11,65003,2.9,8.069767441860465,21.9,0.0,1951,3
2019-07-12,94473,0.0,14.414634146341465,23.6,0.0,3143,4
2019-07-13,81067,0.0,31.87804878048781,24.9,0.0,4547,5
2019-07-14,74259,0.0,44.073170731707314,25.9,0.0,4204,6
2019-07-15,57917,7.7,41.88636363636363,23.8,0.0,1803,0
2019-07-16,82285,6.3,33.15555555555556,24.7,0.0,2475,1
2019-07-17,84261,0.7,61.34090909090909,25.6,1.0,2482,2
2019-07-18,81613,0.0,67.37777777777778,26.9,0.0,2468,3
2019-07-19,77449,0.0,34.4,28.6,0.0,2173,4
2019-07-20,56648,1.1,9.5,28.0,0.0,2313,5
2019-07-21,46130,6.2,16.068181818181817,25.1,0.0,2240,6
2019-07-22,82781,0.1,46.91666666666666,26.7,0.0,2683,0
2019-07-23,83206,0.0,28.1875,28.1,0.0,2497,1
2019-07-24,59020,1.0,24.47916666666667,26.5,0.0,1598,2
2019-07-25,34778,9.7,25.97872340425532,26.3,0.0,901,3
2019-07-26,22789,60.0,18.617021276595747,25.1,0.0,634,4
2019-07-27,50955,0.6,19.29787234042553,28.4,0.0,2043,5
2019-07-28,23342,25.6,14.851063829787234,26.1,0.0,990,6
2019-07-29,74046,0.5,15.645833333333336,27.5,0.0,2147,0
2019-07-30,69757,1.2,19.5,28.1,0.0,1905,1
2019-07-31,26874,62.3,17.145833333333332,25.8,0.0,762,2
2019-08-01,59803,26.9,13.816326530612244,26.3,0.0,1711,3
2019-08-02,67510,0.0,20.14,28.4,0.0,1950,4
2019-08-03,49047,3.0,21.86,29.4,0.0,1893,5
2019-08-04,46477,8.6,29.40816326530612,28.3,0.0,2174,6
2019-08-05,65085,0.0,40.68,30.5,0.0,1706,0
2019-08-06,66703,0.0,30.84,31.6,0.0,1672,1
2019-08-07,50804,8.0,20.58,26.9,0.0,1508,2
2019-08-08,69748,0.0,42.5,28.9,0.0,1871,3
2019-08-09,67491,0.0,28.9,29.8,0.0,1871,4
2019-08-10,54162,0.0,22.76,31.5,0.0,2107,5
2019-08-11,43351,6.7,18.76,30.4,0.0,1782,6
2019-08-12,24386,56.2,18.24,26.6,0.0,725,0
2019-08-13,63749,6.4,25.26,29.2,0.0,1528,1
2019-08-14,65452,0.0,20.76,30.4,0.0,1536,2
2019-08-15,32229,16.2,9.16,25.9,1.0,1266,3
2019-08-16,71161,0.1,17.86,25.9,0.0,2415,4
2019-08-17,72259,0.0,32.7,25.9,0.0,3828,5
2019-08-18,72588,0.0,25.489795918367342,25.6,0.0,4425,6
2019-08-19,81832,0.0,26.08,26.3,0.0,3032,0
2019-08-20,82116,0.0,30.8,28.2,0.0,2777,1
2019-08-21,56957,1.3,32.22,27.0,0.0,1767,2
2019-08-22,82232,0.0,39.020408163265316,26.9,0.0,2650,3
2019-08-23,86624,0.0,33.224489795918366,26.2,0.0,3316,4
2019-08-24,85630,0.0,24.448979591836732,24.1,0.0,5286,5
2019-08-25,81028,0.0,21.166666666666668,25.0,0.0,5437,6
2019-08-26,87770,0.0,26.693877551020414,26.4,0.0,3338,0
2019-08-27,83107,20.0,27.530612244897963,25.7,0.0,3214,1
2019-08-28,88718,0.0,31.081632653061227,26.1,0.0,3217,2
2019-08-29,65708,36.9,29.448979591836732,23.4,0.0,2148,3
2019-08-30,86733,0.2,20.816326530612248,22.6,0.0,3698,4
2019-08-31,90724,0.0,19.382978723404253,23.5,0.0,6127,5
2019-09-01,89191,0.0,20.80851063829787,23.7,0.0,6256,6
2019-09-02,92510,0.0,27.106382978723406,24.4,0.0,3512,0
2019-09-03,74801,0.0,24.63829787234043,24.1,0.0,2029,1
2019-09-04,27168,22.7,9.0,22.8,0.0,770,2
2019-09-05,33929,36.4,10.644444444444442,23.0,0.0,772,3
2019-09-06,16631,2.4,15.866666666666667,25.3,0.0,675,4
2019-09-09,68370,0.0,37.04255319148936,25.1,0.0,1701,0
2019-09-10,18265,63.2,14.106382978723405,23.8,0.0,792,1
2019-09-11,75328,7.6,9.0,24.3,0.0,2649,2
2019-09-12,32059,3.9,12.666666666666664,21.0,1.0,1838,3
2019-09-13,57065,0.1,14.375,23.3,1.0,5360,4
2019-09-14,48756,0.3,18.83333333333333,22.4,1.0,3156,5
2019-09-15,82678,0.0,16.416666666666668,24.2,0.0,5576,6
2019-09-16,89807,0.0,13.833333333333336,24.5,0.0,3331,0
2019-09-17,92153,0.0,20.02127659574468,23.5,0.0,3247,1
2019-09-18,92045,0.0,33.829787234042556,21.0,0.0,3392,2
2019-09-19,91554,0.0,29.957446808510642,19.5,0.0,3216,3
2019-09-20,94246,0.0,25.22916666666667,19.6,0.0,3419,4
2019-09-21,86676,0.0,16.977272727272727,19.6,0.0,4627,5
2019-09-22,41173,0.4,6.954545454545454,18.6,0.0,1806,6
2019-09-23,92006,0.0,14.41304347826087,20.0,0.0,3035,0
2019-09-24,93546,0.0,24.695652173913047,19.8,0.0,3194,1
2019-09-25,92665,0.0,31.02173913043478,20.9,0.0,3096,2
2019-09-26,92247,0.0,27.869565217391305,22.9,0.0,2948,3
2019-09-27,93345,0.0,22.91304347826087,22.9,0.0,3413,4
2019-09-28,89550,0.0,28.82608695652174,23.7,0.0,5721,5
2019-09-29,86133,0.0,38.34782608695652,22.6,0.0,5664,6
2019-09-30,88270,0.0,52.23913043478261,22.4,0.0,3075,0
2019-10-01,88575,0.0,48.34782608695652,23.1,0.0,2675,1
2019-10-02,27368,23.1,24.717391304347824,21.6,0.0,795,2
2019-10-03,75438,4.6,9.173913043478262,22.4,1.0,5045,3
2019-10-04,94912,0.0,26.65217391304348,22.4,0.0,3900,4
2019-10-05,83020,0.6,43.43478260869565,18.7,0.0,4968,5
2019-10-06,82855,0.0,12.08695652173913,18.1,0.0,4830,6
2019-10-07,21875,25.4,11.326086956521738,14.8,0.0,842,0
2019-10-08,81524,0.0,23.82608695652174,14.7,0.0,2205,1
2019-10-09,85638,0.0,24.608695652173914,13.6,1.0,5011,2
2019-10-10,81742,0.0,30.47826086956522,15.2,0.0,2024,3
2019-10-11,92155,0.0,36.977777777777774,18.8,0.0,2922,4
2019-10-12,84843,0.0,25.630434782608692,17.9,0.0,4367,5
2019-10-13,84368,0.0,19.422222222222217,17.2,0.0,4775,6
2019-10-14,79509,0.0,34.93478260869565,14.4,0.0,1955,0
2019-10-15,85516,0.0,21.133333333333333,14.5,0.0,2062,1
2019-10-16,84549,0.0,27.97826086956522,14.6,0.0,2063,2
2019-10-17,85596,0.0,30.82608695652174,15.4,0.0,1988,3
2019-10-18,89551,0.0,18.717391304347824,17.0,0.0,2600,4
2019-10-19,87553,0.0,21.727272727272727,17.0,0.0,4405,5
2019-10-20,79300,0.0,37.70454545454545,16.5,0.0,4226,6
2019-10-21,84488,0.0,41.90909090909091,17.1,0.0,2142,0
2019-10-22,88478,0.0,40.47826086956522,18.1,0.0,2196,1
2019-10-23,87991,0.0,24.5,17.0,0.0,2005,2
2019-10-24,89520,0.0,31.085106382978722,18.3,0.0,2154,3
2019-10-25,84617,0.0,25.39583333333333,16.7,0.0,2323,4
2019-10-26,67578,0.0,23.625,10.0,0.0,2621,5
2019-10-27,65774,0.0,25.0625,11.0,0.0,3028,6
2019-10-28,67175,1.7,30.875,12.9,0.0,1370,0
2019-10-29,71135,0.1,104.25,12.5,0.0,1241,1
2019-10-30,76898,0.0,26.125,11.2,0.0,1353,2
2019-10-31,76860,0.0,74.08333333333333,14.8,0.0,1496,3
2019-11-01,77604,0.0,96.20833333333331,14.9,0.0,1969,4
2019-11-02,68223,0.0,73.89583333333333,13.6,0.0,2817,5
2019-11-03,67452,0.0,58.25,14.7,0.0,3203,6
2019-11-04,78874,0.0,15.020833333333336,13.8,0.0,1837,0
2019-11-05,78675,0.0,34.875,12.4,0.0,1607,1
2019-11-06,74812,0.0,51.0,11.0,0.0,1403,2
2019-11-07,68315,0.0,50.14583333333334,9.2,0.0,1166,3
2019-11-08,65110,0.0,44.04166666666666,6.8,0.0,1197,4
2019-11-09,60693,0.0,44.25,9.5,0.0,2378,5
2019-11-10,40503,11.8,42.46808510638297,10.0,0.0,1690,6
2019-11-11,58957,1.1,25.04166666666667,11.2,0.0,1111,0
2019-11-12,68210,0.0,40.25,9.3,0.0,1146,1
2019-11-13,39198,7.5,36.083333333333336,7.2,0.0,591,2
2019-11-14,45095,0.0,19.3125,1.3,0.0,622,3
2019-11-15,15069,18.8,23.29166666666667,5.6,0.0,376,4
2019-11-16,45493,0.0,32.60465116279069,6.8,0.0,1523,5
2019-11-17,11303,21.1,27.34090909090909,8.3,0.0,623,6
2019-11-18,37496,14.7,80.17777777777778,4.6,0.0,538,0
2019-11-19,40356,0.0,30.8,0.2,0.0,414,1
2019-11-20,42026,0.0,23.31111111111111,0.5,0.0,527,2
2019-11-21,47091,0.0,38.22222222222222,4.2,0.0,688,3
2019-11-22,56700,0.0,45.755555555555546,9.7,0.0,1058,4
2019-11-23,54283,0.0,34.75,12.1,0.0,2216,5
2019-11-24,24304,3.8,31.244444444444447,9.8,0.0,996,6
2019-11-25,42677,0.0,27.044444444444448,1.9,0.0,728,0
2019-11-26,52464,0.0,26.318181818181817,6.6,0.0,920,1
2019-11-27,46248,0.0,39.26086956521739,3.1,0.0,688,2
2019-11-28,46983,0.0,38.06521739130435,3.5,0.0,712,3
2019-11-29,44689,0.0,45.4375,1.5,0.0,671,4
2019-11-30,38366,0.0,46.319148936170215,4.1,0.0,1100,5
2019-12-01,9680,3.3,40.340425531914896,4.6,0.0,457,6
2019-12-02,34397,0.0,23.36170212765957,-0.1,0.0,521,0
2019-12-03,33580,0.6,28.82978723404255,0.5,0.0,441,1
2019-12-04,38576,0.0,29.936170212765962,2.0,0.0,515,2
2019-12-05,29277,0.0,21.82978723404255,-4.4,0.0,339,3
2019-12-06,26723,0.0,31.4468085106383,-5.9,0.0,315,4
2019-12-07,23013,0.1,46.19565217391305,-2.4,0.0,437,5
2019-12-08,22597,0.0,54.71739130434783,-0.9,0.0,526,6
2019-12-09,34140,0.0,62.8936170212766,3.2,0.0,416,0
2019-12-10,33275,1.7,96.72340425531915,8.1,0.0,482,1
2019-12-11,34049,0.2,80.06382978723406,6.3,0.0,423,2
2019-12-12,33704,0.0,21.177777777777774,-0.7,0.0,472,3
2019-12-13,34258,1.0,29.377777777777773,2.1,0.0,434,4
2019-12-14,27424,0.0,39.555555555555564,2.7,0.0,688,5
2019-12-15,29692,0.0,36.888888888888886,5.3,0.0,1007,6
2019-12-16,41750,0.0,39.30434782608695,7.8,0.0,803,0
2019-12-17,25644,9.8,28.22916666666667,7.7,0.0,448,1
2019-12-18,34899,0.0,38.31914893617022,0.8,0.0,514,2
2019-12-19,32972,0.0,25.85416666666667,-0.8,0.0,430,3
2019-12-20,32521,0.0,29.41666666666667,-1.1,0.0,436,4
2019-12-21,20302,0.6,34.979166666666664,-1.2,0.0,421,5
2019-12-22,24430,0.3,58.29166666666666,4.1,0.0,729,6
2019-12-23,29028,2.9,49.58333333333334,3.4,0.0,449,0
2019-12-24,33334,0.0,69.9375,0.8,0.0,524,1
2019-12-25,22428,0.0,51.8936170212766,2.0,1.0,703,2
2019-12-26,25007,0.3,49.65217391304348,2.0,0.0,450,3
2019-12-27,29243,0.0,34.608695652173914,-1.7,0.0,402,4
2019-12-28,26046,0.0,43.33333333333334,1.1,0.0,627,5
2019-12-29,18701,1.4,45.844444444444434,3.8,0.0,581,6
2019-12-30,22952,0.4,36.86363636363637,2.7,0.0,368,0
2019-12-31,18436,0.0,25.244444444444447,-7.9,0.0,269,1
