date,count,shift1,rain,dust,temp,holiday,user,week,predict
2017-05-27,18286,17966.0,0.0,36.05128205128205,19.5,0.0,2631,5,22670.35957937526
2017-05-28,18005,18286.0,0.0,48.256410256410255,21.2,0.0,2746,6,19914.296757088294
2017-05-29,17619,18005.0,0.0,72.2051282051282,22.9,0.0,1488,0,20626.63101613798
2017-05-30,17703,17619.0,0.0,52.74358974358975,23.6,0.0,1303,1,19485.46823292366
2017-05-31,17937,17703.0,0.0,40.769230769230774,23.3,0.0,1368,2,20623.00392750504
2017-06-01,17693,17937.0,0.0,40.66666666666666,23.3,0.0,1385,3,20542.33699231072
2017-06-02,11994,17693.0,0.0,30.89743589743589,20.5,0.0,1301,4,19718.9249331133
2017-06-03,19353,11994.0,0.0,34.05128205128205,20.5,0.0,2771,5,19356.21020735285
2017-06-04,19225,19353.0,0.0,30.948717948717945,21.7,0.0,2940,6,22679.940744919637
2017-06-05,19443,19225.0,0.0,29.23076923076923,24.2,0.0,2048,0,28196.31555392331
2017-06-06,7604,19443.0,15.5,23.025641025641022,19.4,1.0,1247,1,14198.94424272209
2017-06-07,8644,7604.0,12.5,18.33333333333333,17.6,0.0,667,2,8654.170803240977
2017-06-08,18859,8644.0,0.0,47.42105263157895,20.1,0.0,1307,3,12920.792509999352
2017-06-09,18356,18859.0,0.1,63.73684210526316,21.2,0.0,1443,4,18549.61574772421
2017-06-10,19865,18356.0,4.5,52.07894736842106,21.5,0.0,2666,5,20324.466332809487
2017-06-11,19524,19865.0,0.0,32.07894736842105,22.8,0.0,2828,6,22374.80370483168
2017-06-12,19588,19524.0,0.0,33.631578947368425,22.1,0.0,1539,0,25973.001783000956
2017-06-13,19196,19588.0,0.0,39.51282051282049,21.5,0.0,1489,1,23155.455355462862
2017-06-14,19692,19196.0,0.0,46.769230769230774,21.8,0.0,1419,2,21472.319082879178
2017-06-15,19520,19692.0,0.0,54.33333333333334,23.1,0.0,1495,3,21063.437392952426
2017-06-16,19954,19520.0,0.0,71.23076923076924,25.5,0.0,1555,4,18319.26859477487
2017-06-17,19353,19954.0,0.0,54.56410256410256,24.2,0.0,2534,5,21574.05776566825
2017-06-18,18441,19353.0,0.0,46.410256410256395,24.3,0.0,2406,6,19127.04871098598
2017-06-19,20591,18441.0,0.0,55.74358974358975,24.8,0.0,1761,0,23394.391571808905
2017-06-20,19798,20591.0,0.0,55.92307692307693,26.0,0.0,1799,1,23099.336873613847
2017-06-21,21198,19798.0,0.0,60.948717948717956,25.4,0.0,1794,2,21660.58566796429
2017-06-22,21526,21198.0,0.0,40.56410256410256,25.3,0.0,1787,3,24416.961430207164
2017-06-23,20590,21526.0,0.0,46.43589743589744,26.7,0.0,1760,4,22556.285287067534
2017-06-24,11639,20590.0,3.5,45.20512820512821,24.5,0.0,1441,5,17754.87563680604
2017-06-25,12602,11639.0,1.5,38.846153846153854,23.8,0.0,1477,6,11457.274054969395
2017-06-26,10458,12602.0,29.0,29.743589743589745,23.1,0.0,843,0,10952.870869413424
2017-06-27,19419,10458.0,0.0,33.153846153846146,25.2,0.0,1324,1,16276.797549041157
2017-06-28,21105,19419.0,0.0,50.30769230769231,26.0,0.0,1500,2,21336.846249055816
2017-06-29,20856,21105.0,0.0,53.51282051282051,26.2,0.0,1485,3,21872.449946361136
2017-06-30,20619,20856.0,0.0,57.282051282051285,25.9,0.0,1442,4,19983.48422449524
2017-07-01,13859,20619.0,0.5,46.20512820512821,25.3,0.0,1506,5,18678.69212155566
2017-07-02,3885,13859.0,92.0,27.66666666666667,24.3,0.0,513,6,444.3318573413908
2017-07-03,10190,3885.0,67.5,25.86842105263158,24.7,0.0,641,0,524.6136980066785
2017-07-04,18347,10190.0,0.5,37.76315789473684,26.7,0.0,1459,1,15976.274719237565
2017-07-05,5222,18347.0,0.0,43.92105263157895,27.4,0.0,380,2,16696.456372072345
2017-07-06,9,5222.0,34.0,53.48717948717949,27.6,0.0,38,3,-1457.542541272018
2017-07-07,3245,9.0,16.5,25.102564102564106,26.4,0.0,484,4,2802.0691221476686
2017-07-08,9610,3245.0,4.5,28.820512820512814,26.0,0.0,745,5,5956.507209739047
2017-07-09,6475,9610.0,32.5,28.89743589743589,26.3,0.0,655,6,3194.2995276742718
2017-07-10,1199,6475.0,144.5,15.871794871794872,24.0,0.0,255,0,1200.0735088236402
2017-07-11,16142,1199.0,1.0,43.384615384615394,26.0,0.0,1001,1,6903.939316487581
2017-07-12,18529,16142.0,0.0,50.589743589743605,27.1,0.0,1007,2,16939.86346033778
2017-07-13,18236,18529.0,0.0,54.71794871794872,27.6,0.0,1006,3,17965.599809619664
2017-07-14,17158,18236.0,0.0,52.641025641025635,28.7,0.0,912,4,16358.88547483626
2017-07-15,5399,17158.0,42.5,23.179487179487186,25.0,0.0,423,5,5376.3168597309395
2017-07-16,13269,5399.0,22.5,19.871794871794872,26.2,0.0,1184,6,5623.653182980935
2017-07-17,16632,13269.0,7.5,25.71794871794872,26.8,1.0,1108,0,16027.030469849655
2017-07-18,16138,16632.0,2.5,29.92307692307693,26.5,0.0,905,1,18822.437885874006
2017-07-19,18383,16138.0,0.0,42.333333333333336,28.3,0.0,1056,2,17987.72122140504
2017-07-20,17612,18383.0,0.0,56.56410256410256,29.9,0.0,1024,3,17611.82723403185
2017-07-21,16815,17612.0,0.0,64.69230769230771,29.8,0.0,826,4,14462.245792766029
2017-07-22,10712,16815.0,0.5,61.35897435897437,29.3,0.0,753,5,11871.263084693255
2017-07-23,8298,10712.0,133.5,53.46153846153846,27.0,0.0,627,6,3154.649295849263
2017-07-24,14039,8298.0,3.0,38.230769230769226,26.2,0.0,810,0,13415.850190311561
2017-07-25,17854,14039.0,0.0,30.41025641025641,29.4,0.0,949,1,17945.80138935456
2017-07-26,19010,17854.0,0.0,21.794871794871803,28.7,0.0,1066,2,21629.932853237475
2017-07-27,16732,19010.0,3.5,32.384615384615394,27.1,0.0,940,3,19208.098252261763
2017-07-28,10194,16732.0,8.5,33.333333333333336,25.5,0.0,560,4,13443.545772741525
2017-07-29,17140,10194.0,0.0,18.487179487179485,27.2,0.0,1530,5,15073.127161042556
2017-07-30,16187,17140.0,0.0,25.07692307692308,27.9,0.0,1561,6,16221.5381344985
2017-07-31,12144,16187.0,3.5,24.871794871794872,25.7,0.0,797,0,20514.77268001259
2017-08-01,18392,12144.0,2.0,25.487179487179485,28.6,0.0,1123,1,17345.205481547055
2017-08-02,17672,18392.0,0.0,40.0,30.0,0.0,995,2,19621.53593453006
2017-08-03,18168,17672.0,0.0,28.153846153846153,30.2,0.0,989,3,20019.051891027735
2017-08-04,17444,18168.0,0.0,30.35897435897436,30.3,0.0,952,4,18607.858672951625
2017-08-05,13103,17444.0,0.0,34.7948717948718,31.4,0.0,902,5,15248.700876701712
2017-08-06,12510,13103.0,5.0,28.63157894736842,29.8,0.0,987,6,10510.313425483295
